modules/quantity,modules/capacity_gb,metadata/name,metadata/manufacturer,metadata/part_numbers/0,metadata/series,metadata/variant,speed,ram_type,form_factor,capacity,color/0,color/1,cas_latency,voltage,ecc,registered,heat_spreader,rgb,timings,metadata/last_manually_spec_verified_at,height,metadata/part_numbers/1,metadata/part_numbers/2,metadata/releaseYear,metadata/part_numbers/3,metadata/part_number,profile_support/0,profile_support/1
1,4,G.Skill Value Green DDR3-1333 CL9 4GB (1x4GB),G.SKILL,F3-10600CL9S-4GBNT,Value,1333 CL9,1333,DDR3,240-pin DIMM,4,GREEN,,9,,Non-ECC,Unbuffered,FALSE,FALSE,,,,,,,,,,
2,32,TEAMGROUP T-Create Black DDR5-6000 CL34 64GB (2x32GB),TEAMGROUP,CTCED564G6000HC34BDC01,T-Create,6000 CL34,6000,DDR5,288-pin DIMM,64,BLACK,,34,,Non-ECC,Unbuffered,TRUE,FALSE,34-44-44-84,,,,,,,,,
2,32,Mushkin Redline Lumina White DDR5-6000 CL30 64GB (2x32GB),Mushkin,MLB5C600AFFP32GX2,Redline,6000 CL30,6000,DDR5,288-pin DIMM,64,WHITE,,30,,Non-ECC,Unbuffered,TRUE,TRUE,30-40-40-96,,,,,,,,,
2,16,Patriot Viper Venom RGB Black / White DDR5-6400 CL40 32GB (2x16GB),Patriot,PVVR532G640C32K,Viper,6400 CL40,6400,DDR5,288-pin DIMM,32,BLACK,WHITE,40,,Non-ECC,Unbuffered,TRUE,TRUE,40-40-40-77,,,,,,,,,
4,4,G.Skill Ripjaws V Black DDR4-3200 CL16 16GB (4x4GB),G.SKILL,F4-3200C16Q-16GVK,Ripjaws,3200 CL16,3200,DDR4,288-pin DIMM,16,BLACK,,16,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
1,16,ADATA XPG Lancer Blade RGB White DDR5-6000 CL30 16GB (1x16GB),ADATA,AX5U6000C3016G-SLABRWH,XPG,6000 CL30,6000,DDR5,288-pin DIMM,16,WHITE,,30,,Non-ECC,Unbuffered,TRUE,TRUE,,,,,,,,,,
2,32,G.Skill Trident Z Royal Elite Gold DDR4-4000 CL18 64GB (2x32GB),G.SKILL,F4-4000C18D-64GTEG,Trident,4000 CL18,4000,DDR4,288-pin DIMM,64,GOLD,,18,,Non-ECC,Unbuffered,TRUE,FALSE,18-22-22-42,,,,,,,,,
2,8,Patriot Signature Black DDR5-5600 CL40 16GB (2x8GB),Patriot,PSD516G560C40KX,Signature,5600 CL40,5600,DDR5,288-pin DIMM,16,BLACK,,40,,Non-ECC,Unbuffered,FALSE,FALSE,40-40-40-76,,,,,,,,,
1,32,TEAMGROUP Elite Plus Black DDR5-5200 CL42 32GB (1x32GB),TEAMGROUP,TPBD532G5200HC4201,Elite,5200 CL42,5200,DDR5,288-pin DIMM,32,BLACK,,42,,Non-ECC,Unbuffered,TRUE,FALSE,42-42-42-84,,,,,,,,,
2,16,Kingston FURY Beast White DDR5-6400 CL32 32GB (2x16GB),Kingston,KF564C32BWEK2-32,FURY,6400 CL32,6400,DDR5,288-pin DIMM,32,WHITE,,32,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
2,8,Corsair Vengeance LPX White DDR4-3200 CL16 16GB (2x8GB),Corsair,CMK16GX4M2E3200C16W,Vengeance,3200 CL16,3200,DDR4,288-pin DIMM,16,WHITE,,16,,Non-ECC,Unbuffered,TRUE,FALSE,16-20-20-38,,,,,,,,,
2,8,TEAMGROUP Elite Black DDR5-4800 CL40 16GB (2x8GB),TEAMGROUP,TED516G4800C40DC01,Elite,4800 CL40,4800,DDR5,288-pin DIMM,16,BLACK,,40,,Non-ECC,Unbuffered,FALSE,FALSE,40-40-40-77,,,,,,,,,
2,24,Klevv Urbane V RGB White DDR5-8000 CL38 48GB (2x24GB),Klevv,KD5KGUD80-80D380M,Urbane,8000 CL38,8000,DDR5,288-pin DIMM,48,WHITE,,38,1.45,Non-ECC,Unbuffered,TRUE,TRUE,38-48-48-128,2025-12-06T03:59:54.999Z,42.5,,,,,,,
2,16,G.Skill Flare X5 Black DDR5-6000 CL36 32GB (2x16GB),G.SKILL,F5-6000J3636F16GX2-FX5,Flare,6000 CL36,6000,DDR5,288-pin DIMM,32,BLACK,,36,,Non-ECC,Unbuffered,FALSE,FALSE,36-36-36-96,,,,,,,,,
1,32,Kingston ValueRAM Green / Black DDR5-5600 CL46 32GB (1x32GB),Kingston,KVR56U46BD8-32,ValueRAM,5600 CL46,5600,DDR5,288-pin DIMM,32,GREEN,BLACK,46,,Non-ECC,Unbuffered,FALSE,FALSE,,,,,,,,,,
2,48,G.Skill Trident Z5 RGB White / Black DDR5-6400 CL32 96GB (2x48GB),G.SKILL,F5-6400J3239F48GX2-TZ5RW,Trident,6400 CL32,6400,DDR5,288-pin DIMM,96,WHITE,BLACK,32,,Non-ECC,Unbuffered,TRUE,TRUE,32-39-39-102,,,,,,,,,
2,32,Kingston FURY Beast Black / Silver DDR4-3200 CL16 64GB (2x32GB),Kingston,KF432C16BBK2,FURY,3200 CL16,3200,DDR4,288-pin DIMM,64,BLACK,GREY,16,,Non-ECC,Unbuffered,TRUE,FALSE,,,,64,KF432C16BBK2/64,,,,,
2,32,Corsair Dominator Platinum RGB Black DDR5-6800 CL40 64GB (2x32GB),Corsair,CMT64GX5M2B6800C40,Dominator,6800 CL40,6800,DDR5,288-pin DIMM,64,BLACK,,40,,Non-ECC,Unbuffered,TRUE,TRUE,40-50-50-110,,,,,,,,,
2,16,G.Skill Trident Z5 RGB Royal Neo Gold DDR5-6000 CL28 32GB (2x16GB),G.SKILL,F5-6000J2836G16GX2-TR5NG,Trident,6000 CL28,6000,DDR5,288-pin DIMM,32,GOLD,,28,,Non-ECC,Unbuffered,TRUE,TRUE,28-36-36-96,,,,,,,,,
2,16,G.Skill Trident Z5 RGB Black DDR5-6600 CL34 32GB (2x16GB),G.SKILL,F5-6600J3440G16GX2-TZ5RK,Trident,6600 CL34,6600,DDR5,288-pin DIMM,32,BLACK,,34,,Non-ECC,Unbuffered,TRUE,TRUE,34-40-40-105,,,,,,,,,
2,24,Patriot Viper Elite 5 Ultra RGB Black DDR5-6000 CL28 48GB (2x24GB),Patriot,VEUR548G6028K,Viper,6000 CL28,6000,DDR5,288-pin DIMM,48,BLACK,,28,,Non-ECC,Unbuffered,TRUE,FALSE,28-40-40-100,,,,,,,,,
2,16,G.Skill Ripjaws S5 White DDR5-5600 CL40 32GB (2x16GB),G.SKILL,F5-5600U4040C16GA2-RS5W,Ripjaws,5600 CL40,5600,DDR5,288-pin DIMM,32,WHITE,,40,,Non-ECC,Unbuffered,TRUE,FALSE,40-40-40-76,,,,,,,,,
2,16,Corsair Dominator Platinum RGB Black DDR5-6400 CL32 32GB (2x16GB),Corsair,CMT32GX5M2B6400C32,Dominator,6400 CL32,6400,DDR5,288-pin DIMM,32,BLACK,,32,,Non-ECC,Unbuffered,TRUE,TRUE,32-40-40-84,,,,,,,,,
4,8,G.Skill Flare X Black DDR4-3200 CL14 32GB (4x8GB),G.SKILL,F4-3200C14Q-32GFX,Flare,3200 CL14,3200,DDR4,288-pin DIMM,32,BLACK,,14,,Non-ECC,Unbuffered,TRUE,FALSE,14-14-14-34,,,,,,,,,
2,8,G.Skill Aegis Black / Red DDR4-2800 CL17 16GB (2x8GB),G.SKILL,F4-2800C17D-16GIS,Aegis,2800 CL17,2800,DDR4,288-pin DIMM,16,BLACK,RED,17,,Non-ECC,Unbuffered,FALSE,FALSE,17-17-17-37,,,,,,,,,
2,32,Crucial CT2K32G52C42U5 Black DDR5-5200 CL42 64GB (2x32GB),Crucial,CT2K32G52C42U5,CT2K32G52C42U5,5200 CL42,5200,DDR5,288-pin DIMM,64,BLACK,,42,,Non-ECC,Unbuffered,FALSE,FALSE,,,,,,,,,,
3,2,Corsair Vengeance Black / Silver DDR3-1600 CL9 6GB (3x2GB),Corsair,CMZ6GX3M3A1600C9,Vengeance,1600 CL9,1600,DDR3,240-pin DIMM,6,BLACK,GREY,9,,Non-ECC,Unbuffered,TRUE,FALSE,9-9-9-24,,,,,,,,,
2,16,TEAMGROUP T-Force Vulcanα Black DDR5-6000 CL38 32GB (2x16GB),TEAMGROUP,FLABD532G6000HC38GDC01,T-Force,6000 CL38,6000,DDR5,288-pin DIMM,32,BLACK,,38,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
2,16,Corsair Vengeance Black DDR5-6000 CL36 32GB (2x16GB),Corsair,CMK32GX5M2E6000C36,Vengeance,6000 CL36,6000,DDR5,288-pin DIMM,32,BLACK,,36,,Non-ECC,Unbuffered,TRUE,FALSE,36-44-44-96,,,,,,,,,
2,16,Klevv Urbane V RGB White DDR5-6400 CL32 32GB (2x16GB),Klevv,KD5AGUA80-64A320M,Urbane,6400 CL30,6400,DDR5,288-pin DIMM,32,WHITE,,32,1.35,Non-ECC,Unbuffered,TRUE,TRUE,32-38-38-78,2025-12-06T04:04:42.649Z,42.5,,,,,,,
1,8,Kingston FURY Beast Black DDR4-3200 CL16 8GB (1x8GB),Kingston,KF432C16BB8,FURY,3200 CL16,3200,DDR4,288-pin DIMM,8,BLACK,,16,,Non-ECC,Unbuffered,TRUE,FALSE,,,,KF432C16BB/8,HX432C16FB3/8,,,,,
2,8,Patriot Viper 3 Black / Silver DDR3-1600 CL9 16GB (2x8GB),Patriot,PV316G160C9K,Viper,1600 CL9,1600,DDR3,240-pin DIMM,16,BLACK,GREY,9,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
2,32,G.Skill Ripjaws M5 RGB White DDR5-5600 CL46 64GB (2x32GB),G.SKILL,F5-5600J4645A32GX2-RM5RW,Ripjaws,5600 CL46,5600,DDR5,288-pin DIMM,64,WHITE,,46,1.1,Non-ECC,Unbuffered,TRUE,TRUE,46-45-45-89,2025-09-19T18:28:10.963Z,,,,,,,,
2,16,Corsair Dominator Platinum RGB Black DDR5-6400 CL38 32GB (2x16GB),Corsair,CMT32GX5M2X6400C38,Dominator,6400 CL38,6400,DDR5,288-pin DIMM,32,BLACK,,38,,Non-ECC,Unbuffered,TRUE,TRUE,38-40-40-84,,,,,,,,,
1,8,TEAMGROUP T-Force Vulcan Z Red / Black DDR4-3000 CL16 8GB (1x8GB),TEAMGROUP,TLZRD48G3000HC16C01,T-Force,3000 CL16,3000,DDR4,288-pin DIMM,8,RED,BLACK,16,,Non-ECC,Unbuffered,TRUE,FALSE,16-18-18-38,,,,,,,,,
2,8,Corsair Vengeance LPX Black / Yellow DDR4-2666 CL16 16GB (2x8GB),Corsair,CMK16GX4M2A2666C16,Vengeance,2666 CL16,2666,DDR4,288-pin DIMM,16,BLACK,YELLOW,16,,Non-ECC,Unbuffered,TRUE,FALSE,16-18-18-35,,,,,,,,,
2,8,TEAMGROUP T-Force Vulcan Z Red DDR4-3600 CL18 16GB (2x8GB),TEAMGROUP,TLZRD416G3600HC18JDC01,T-Force,3600 CL18,3600,DDR4,288-pin DIMM,16,RED,,18,,Non-ECC,Unbuffered,TRUE,FALSE,18-22-22-42,,,,,,,,,
1,8,PNY Anarchy Black / Blue DDR4-2400 CL15 8GB (1x8GB),PNY,MD8GSD4240015AB,Anarchy,2400 CL15,2400,DDR4,288-pin DIMM,8,BLACK,BLUE,15,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
8,32,G.Skill Trident Z RGB Black DDR4-2666 CL18 256GB (8x32GB),G.SKILL,F4-2666C18Q2-256GTZR,Trident,2666 CL18,2666,DDR4,288-pin DIMM,256,BLACK,,18,,Non-ECC,Unbuffered,TRUE,TRUE,18-18-18-43,,,,,,,,,
1,16,Timetec 75TT24NU2R8-8G Black DDR4-2400 CL17 16GB (1x16GB),Timetec,75TT24NU2R8-8G,75TT24NU2R8-8G,2400 CL17,2400,DDR4,288-pin DIMM,16,BLACK,,17,,Non-ECC,Unbuffered,FALSE,FALSE,,,,,,,,,,
1,16,TEAMGROUP T-Force Vulcan Red DDR5-6000 CL38 16GB (1x16GB),TEAMGROUP,FLRD516G6000HC38A01,T-Force,6000 CL38,6000,DDR5,288-pin DIMM,16,RED,,38,,Non-ECC,Unbuffered,TRUE,FALSE,38-38-38-78,,,,,,,,,
2,16,Thermaltake TOUGHRAM Z-ONE RGB Black DDR5-4800 CL40 32GB (2x16GB),Thermaltake,RG30D516GX2-4800C40A,TOUGHRAM,4800 CL40,4800,DDR5,288-pin DIMM,32,BLACK,,40,,Non-ECC,Unbuffered,TRUE,TRUE,40-40-40-78,,,,,,,,,
4,16,Corsair Dominator Platinum RGB Black DDR4-3600 CL18 64GB (4x16GB),Corsair,CMT64GX4M4K3600C18,Dominator,3600 CL18,3600,DDR4,288-pin DIMM,64,BLACK,,18,,Non-ECC,Unbuffered,TRUE,TRUE,18-19-19-39,,,,,,,,,
1,4,Kingston ValueRAM Black / Gray DDR4-2133 CL15 4GB (1x4GB),Kingston,KVR21N15S8,ValueRAM,2133 CL15,2133,DDR4,288-pin DIMM,4,BLACK,GREY,15,,Non-ECC,Unbuffered,FALSE,FALSE,,,,4,,,,,,
2,16,G.Skill Trident Z Red / Silver DDR4-3200 CL16 32GB (2x16GB),G.SKILL,F4-3200C16D-32GTZA,Trident,3200 CL16,3200,DDR4,288-pin DIMM,32,RED,GREY,16,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
1,16,G.Skill Flare X5 Black DDR5-5600 CL36 16GB (1x16GB),G.SKILL,F5-5600J3636C16GX1-FX5,Flare,5600 CL36,5600,DDR5,288-pin DIMM,16,BLACK,,36,,Non-ECC,Unbuffered,TRUE,FALSE,36-36-36-89,,,,,,,,,
1,8,TEAMGROUP Elite Black DDR3-1600 CL11 8GB (1x8GB),TEAMGROUP,TED38G1600C1101,Elite,1600 CL11,1600,DDR3,240-pin DIMM,8,BLACK,,11,,Non-ECC,Unbuffered,FALSE,FALSE,,,,,,,,,,
2,16,Acer Predator Hera RGB Black DDR5-8000 CL36 32GB (2x16GB),Acer,BL.9BWWR.587                                                    HERA-32GB-8000-1R8-V8,Predator,8000 CL36,8000,DDR5,288-pin DIMM,32,BLACK,,36,,Non-ECC,Unbuffered,TRUE,TRUE,36-48-48-126,,,,,,,,,
2,24,G.Skill Trident Z5 Royal Neo RGB DDR5-8000 CL40 48GB (2x24GB),G.SKILL,F5-8000J4048G24GX2-TR5NS,Trident,8000 CL40,8000,DDR5,288-pin DIMM,48,GREY,,40,,Non-ECC,Unbuffered,TRUE,TRUE,40-48-48-128,,,,,,,,,
4,32,Kingston FURY Renegade Pro Black Registered DDR5-6000 CL32 128GB (4x32GB),Kingston,KF560R32RBEK4-128,FURY,6000 CL32,6000,DDR5,288-pin DIMM,128,BLACK,,32,,Non-ECC,Unbuffered,FALSE,FALSE,,,,,,,,,,
1,8,Crucial Classic Black DDR5-5200 CL42 8GB (1x8GB),Crucial,CT8G52C42U5,Classic,5200 CL42,5200,DDR5,288-pin DIMM,8,BLACK,,42,,Non-ECC,Unbuffered,FALSE,FALSE,,,,,,,,,,
2,16,Corsair Vengeance RGB Black DDR5-6200 CL36 32GB (2x16GB),Corsair,CMH32GX5M2B6200C36,Vengeance,6200 CL36,6200,DDR5,288-pin DIMM,32,BLACK,,36,,Non-ECC,Unbuffered,TRUE,TRUE,36-39-39-76,,,,,,,,,
2,16,Corsair Vengeance RGB Pro DDR4-3200 CL16 32GB (2x16GB),Corsair,CMW32GX4M2C3200C16W,Vengeance,3200 CL16,3200,DDR4,288-pin DIMM,32,WHITE,,16,,Non-ECC,Unbuffered,TRUE,TRUE,16-18-18-36,,,,,,,,,
2,16,TEAMGROUP T-Force Delta RGB White DDR5-6000 CL38 32GB (2x16GB),TEAMGROUP,FF4D532G6000HC38ADC01,T-Force,6000 CL38,6000,DDR5,288-pin DIMM,32,WHITE,,38,,Non-ECC,Unbuffered,TRUE,TRUE,38-38-38-78,,,,,,,,,
2,16,Kingston FURY Beast RGB Black DDR4-3600 CL18 32GB (2x16GB),Kingston,KF436C18BBAK2,FURY,3600 CL18,3600,DDR4,288-pin DIMM,32,BLACK,,18,,Non-ECC,Unbuffered,TRUE,TRUE,,,,32,KF436C18BBAK2/32,,,,,
2,32,G.Skill Ripjaws M5 Neo RGB White DDR5-6000 CL28 64GB (2x32GB),G.SKILL,F5-6000J2836G32GX2-RM5NRW,Ripjaws,6000 CL28,6000,DDR5,288-pin DIMM,64,WHITE,,28,1.4,Non-ECC,Unbuffered,TRUE,TRUE,28-36-36-96,2025-09-11T20:27:08.917Z,,,,,,,,
2,16,DOMINATOR® PLATINUM RGB 32GB (2 x 16GB) DDR4 DRAM 3466MHz C16 Memory Kit,Corsair,CMT32GX4M2C3466C16,DOMINATOR® PLATINUM RGB,3466 MHz C16,3466,DDR4,288-pin DIMM,32,,,16,1.35,Non-ECC,Unbuffered,TRUE,TRUE,16-18-18-36,,0,,,2019,,,,
2,8,Corsair Dominator Platinum Black / Silver DDR4-2400 CL10 16GB (2x8GB),Corsair,CMD16GX4M2B2400C10,Dominator,2400 CL10,2400,DDR4,288-pin DIMM,16,BLACK,GREY,10,,Non-ECC,Unbuffered,TRUE,FALSE,10-12-12-28,,,,,,,,,
2,8,ADATA XPG GAMMIX D45 Black DDR4-3200 CL16 16GB (2x8GB),ADATA,AX4U32008G16A-DCBKD45,XPG,3200 CL16,3200,DDR4,288-pin DIMM,16,BLACK,,16,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
2,16,TEAMGROUP T-Force Delta RGB DDR5-6000 CL28 32GB (2x16GB),TEAMGROUP,FF4D532G6000HC28ADC01,T-Force,6000 CL28,6000,DDR5,288-pin DIMM,32,WHITE,,28,,Non-ECC,Unbuffered,TRUE,TRUE,28-36-36-76,,,,,,,,,
1,8,TEAMGROUP T-Force Delta RGB Black DDR5-6000 CL38 8GB (1x8GB),TEAMGROUP,FF3D58G6000HC38A01,T-Force,6000 CL38,6000,DDR5,288-pin DIMM,8,BLACK,,38,,Non-ECC,Unbuffered,TRUE,TRUE,,,,,,,,,,
2,8,Kingston FURY Renegade Black DDR4-5333 CL20 16GB (2x8GB),Kingston,KF453C20RBK2,FURY,5333 CL20,5333,DDR4,288-pin DIMM,16,BLACK,,20,,Non-ECC,Unbuffered,TRUE,FALSE,,,,16,KF453C20RBK2/16,,HX453C20PB3K2/16,,,
2,16,TEAMGROUP Xtreem White DDR5-6000 CL30 32GB (2x16GB),TEAMGROUP,FFWD532G6000HC30DC01,Xtreem,6000 CL30,6000,DDR5,288-pin DIMM,32,WHITE,,30,,Non-ECC,Unbuffered,TRUE,FALSE,,,,,,,,,,
2,32,Silicon Power SP064GBLVU480F22 DDR5-4800 CL40 64GB (2x32GB),Silicon Power,SP064GBLVU480F22,SP064GBLVU480F22,4800 CL40,4800,DDR5,288-pin DIMM,64,,,40,,Non-ECC,Unbuffered,FALSE,FALSE,,,,,,,,,,
2,16,TEAMGROUP T-Force DELTAα RGB White DDR5-6000 CL38 32GB (2x16GB),TEAMGROUP,FF8D532G6000HC38ADC01,T-Force,6000 CL38,6000,DDR5,288-pin DIMM,32,WHITE,,38,,Non-ECC,Unbuffered,TRUE,TRUE,38-38-38-78,,,,,,,,,
2,8,Corsair Vengeance LPX White DDR4-3000 CL15 16GB (2x8GB),Corsair,CMK16GX4M2B3000C15W,Vengeance,3000 CL15,3000,DDR4,288-pin DIMM,16,WHITE,,15,,Non-ECC,Unbuffered,TRUE,FALSE,15-17-17-35,,,,,,,,,
4,32,G.Skill Trident Z Neo Black / Silver DDR4-3200 CL16 128GB (4x32GB),G.SKILL,F4-3200C16Q-128GTZN,Trident,3200 CL16,3200,DDR4,288-pin DIMM,128,BLACK,GREY,16,,Non-ECC,Unbuffered,TRUE,FALSE,16-18-18-38,,,,,,,,,
4,16,Kingston Fury Renegade RGB Black / Silver DDR4-3600 CL16 64GB (4x16GB),Kingston,KF436C16RB1AK4,Fury,3600 CL16,3600,DDR4,288-pin DIMM,64,BLACK,GREY,16,,Non-ECC,Unbuffered,TRUE,TRUE,,,,64,KF436C16RB1AK4/64,,HX436C17PB3AK4/64,,,
2,32,TEAMGROUP T-Force Vulcan Z Red DDR4-3600 CL18 64GB (2x32GB),TEAMGROUP,TLZRD464G3600HC18JDC01,T-Force,3600 CL18,3600,DDR4,288-pin DIMM,64,RED,,18,,Non-ECC,Unbuffered,TRUE,FALSE,18-22-22-42,,,,,,,,,
1,32,Corsair ValueSelect Black DDR4-2666 CL18 32GB (1x32GB),Corsair,CMV32GX4M1A2666C18,ValueSelect,2666 CL18,2666,DDR4,288-pin DIMM,32,BLACK,,18,,Non-ECC,Unbuffered,FALSE,FALSE,18-18-18-43,,,,,,,,,
2,16,TEAMGROUP T-Force Delta RGB Black DDR5-7200 CL34 32GB (2x16GB),TEAMGROUP,FF3D532G7200HC34ADC01,T-Force,7200 CL34,7200,DDR5,288-pin DIMM,32,BLACK,,34,,Non-ECC,Unbuffered,TRUE,TRUE,34-42-42-84,,,,,,,,,
1,32,Kingston Server Premier DDR4-2666 CL19 32GB (1x32GB),Kingston,KSM26ED8,Server,2666 CL19,2666,DDR4,288-pin DIMM,32,,,19,,Non-ECC,Unbuffered,FALSE,FALSE,,,,32HC,KSM26ED8/32HC,,,,,
2,16,G.Skill Trident Black DDR5-6000 CL30 32GB (2x16GB),G.SKILL,F5-6000J3040F16GA2-TZ5K,Trident,6000 CL30,6000,DDR5,288-pin DIMM,32,BLACK,,30,,Non-ECC,Unbuffered,TRUE,FALSE,30-40-40-96,,,,,,,,,
2,32,KINGBANK DDR5 Soarblade RGB UDIMM 6000MHz-64GB(32GBx2) WHITE,KingBank,K5.01.FLM5EE9301,DDR5 Soarblade RGB,6000 CL36,6000,DDR5,288-pin DIMM,64,WHITE,,36,1.4,Non-ECC,Unbuffered,TRUE,TRUE,36-36-36-80,2025-10-19T12:52:42.129Z,41.8,,,2024,,,,
2,16,G.Skill Trident Z5 Neo RGB Black DDR5-5600 CL28 32GB (2x16GB),G.SKILL,F5-5600J2834F16GX2-TZ5NR,Trident,5600 CL28,5600,DDR5,288-pin DIMM,32,BLACK,,28,,Non-ECC,Unbuffered,FALSE,TRUE,28-34-34-89,,,,,,,,,
2,32,Kingston FURY Renegade Silver / Black DDR5-6000 CL32 64GB (2x32GB),Kingston,KF560C32RSAK2-64,FURY,6000 CL32,6000,DDR5,288-pin DIMM,64,GREY,BLACK,32,,Non-ECC,Unbuffered,TRUE,TRUE,,,,,,,,,,
2,8,Kingston FURY Beast RGB DDR4-3200 CL16 16GB (2x8GB),Kingston,RFBBX4-32C16K2,FURY,3200 CL16,3200,DDR4,288-pin DIMM,16,BLACK,GREY,16,,Non-ECC,Unbuffered,TRUE,TRUE,,,,16,,,,,,
1,8,Patriot Viper Steel RGB Black DDR4-3200 CL18 8GB (1x8GB),Patriot,PVSR48G320C8,Viper,3200 CL18,3200,DDR4,288-pin DIMM,8,BLACK,,18,,Non-ECC,Unbuffered,TRUE,TRUE,18-22-22-42,,,,,,,,,
2,16,GeIL ORION V RGB Black DDR5-5200 CL34 32GB (2x16GB),GeIL,GVSG532GB5200C34ADC,ORION,5200 CL34,5200,DDR5,288-pin DIMM,32,BLACK,,34,,Non-ECC,Unbuffered,TRUE,TRUE,34-38-38-78,,,,,,,,,
2,16,G.Skill Trident Z5 RGB White / Black DDR5-6600 CL34 32GB (2x16GB),G.SKILL,F5-6600J3440G16GX2-TZ5RS,Trident,6600 CL34,6600,DDR5,288-pin DIMM,32,WHITE,BLACK,34,,Non-ECC,Unbuffered,TRUE,TRUE,34-40-40-105,,,,,,,,,
2,16,Corsair Vengeance RGB RT Black DDR4-3600 CL16 32GB (2x16GB),Corsair,CMN32GX4M2Z3600C16,Vengeance,3600 CL16,3600,DDR4,288-pin DIMM,32,BLACK,,16,,Non-ECC,Unbuffered,TRUE,TRUE,16-20-20-38,,,,,,,,,
2,16,Kingston HyperX Fury Black DDR4-3200 CL16 32GB (2x16GB),Kingston,HX432C16FB3K2,HyperX,3200 CL16,3200,DDR4,288-pin DIMM,32,BLACK,,16,,Non-ECC,Unbuffered,TRUE,FALSE,,,,32,,,,,,
4,4,Crucial CT4K4G4DFS8213 Black / Green DDR4-2133 CL15 16GB (4x4GB),Crucial,CT4K4G4DFS8213,CT4K4G4DFS8213,2133 CL15,2133,DDR4,288-pin DIMM,16,BLACK,GREEN,15,,Non-ECC,Unbuffered,FALSE,FALSE,,,,,,,,,,
1,8,Silicon Power DDR4 8GB (1x8GB) Zenith 3200MHz CL16 Black,Silicon Power,SP008GXLZU320BSD,XPOWER Zenith RGB,3200 CL16,3200,DDR4,288-pin DIMM,16,BLACK,,16,1.35,Non-ECC,Unbuffered,TRUE,TRUE,16-18-18-38,2025-11-30T12:31:14.096Z,38.5,,,,,,,
2,16,Klevv BOLT V Black DDR5-6400 CL32 32GB (2x16GB),Klevv,KD5AGUA80-64A320H,BOLT,6400 CL32,6400,DDR5,288-pin DIMM,32,BLACK,,32,1.4,Non-ECC,Unbuffered,TRUE,FALSE,32-38-38-78,2025-12-04T19:59:44.012Z,34,,,,,,,
2,32,Mushkin Redline Pro Black DDR5-5600 SODIMM CL46 64GB (2x32GB),Mushkin,MRP5T560LKKD32G28X2,Redline,5600 CL46,5600,DDR5,262-pin SO-DIMM,64,BLACK,,46,,Non-ECC,Unbuffered,FALSE,FALSE,,,,,,,,,,
2,32,TEAMGROUP T-Force Delta RGB White DDR5-5600 CL38 64GB (2x32GB),TEAMGROUP,FF4D564G5600HC38GDC01,T-Force,5600 CL38,5600,DDR5,288-pin DIMM,64,WHITE,,38,,Non-ECC,Unbuffered,TRUE,TRUE,38-46-46-76,,,,,,,,,
2,8,Kingston HyperX Fury White DDR4-3466 CL19 16GB (2x8GB),Kingston,HX434C19FW2K2,HyperX,3466 CL19,3466,DDR4,288-pin DIMM,16,WHITE,,19,,Non-ECC,Unbuffered,TRUE,FALSE,,,,16,,,,,,
2,8,Crucial CT2K8G4DFS8266 Green DDR4-2666 CL19 16GB (2x8GB),Crucial,CT2K8G4DFS8266,CT2K8G4DFS8266,2666 CL19,2666,DDR4,288-pin DIMM,16,GREEN,,19,,Non-ECC,Unbuffered,FALSE,FALSE,,,,,,,,,,
2,24,G.Skill Trident Z5 RGB White / Black DDR5-7200 CL36 48GB (2x24GB),G.SKILL,F5-7200J3646F24GX2-TZ5RW,Trident,7200 CL36,7200,DDR5,288-pin DIMM,48,WHITE,BLACK,36,,Non-ECC,Unbuffered,TRUE,TRUE,36-46-46-115,,,ZT-D40810B-10P,,,,,,
2,32,Silicon Power XPOWER Zenith Gaming White DDR5-6000 CL30 64GB (2x32GB),Silicon Power,SP064GXLWU60AFDG,XPOWER Zenith,6000 CL30,6000,DDR5,288-pin DIMM,64,WHITE,,30,1.35,Non-ECC,Unbuffered,TRUE,FALSE,30-38-38-96,2025-11-13T16:10:28.071Z,,,,,,,,
2,16,Timetec PINNACLE Konduit Black DDR4-3200 CL16 32GB (2x16GB),Timetec,PKMD4U32C16CNHB16GK2,PINNACLE,3200 CL16,3200,DDR4,288-pin DIMM,32,BLACK,,16,,Non-ECC,Unbuffered,TRUE,FALSE,16-18-18-38,,,,,,,,,
2,16,G.Skill Ripjaws M5 Neo RGB Black DDR5-6000 CL28 32GB (2x16GB),G.SKILL,F5-6000J2836G16GX2-RM5NRK,Ripjaws,6000 CL28,6000,DDR5,288-pin DIMM,32,BLACK,,28,1.4,Non-ECC,Unbuffered,TRUE,TRUE,28-36-36-96,2025-09-11T20:23:58.602Z,,,,,,,,
